/out X,/out Y,/in X,/in Y
1.510571351689067e-06,1.087940838875188,1.510571351689067e-06,1
1.510754930551955e-06,1.088413721103718,1.510754930551955e-06,1
1.510954761657365e-06,1.088087322313444,1.510954761657365e-06,1
1.511173339985332e-06,1.086907991032036,1.511173339985332e-06,1
1.511396487169478e-06,1.085011535497153,1.511396487169478e-06,1
1.511625216376065e-06,1.082530384427804,1.511625216376065e-06,1
1.511858369822273e-06,1.079610193797745,1.511858369822273e-06,1
1.512094654904949e-06,1.076388877073216,1.512094654904949e-06,1
1.512338401815278e-06,1.07290589601416,1.512338401815278e-06,1
1.51259441189988e-06,1.06916893690362,1.51259441189988e-06,1
1.512867934485334e-06,1.065167445303044,1.512867934485334e-06,1
1.513147467880684e-06,1.061128696450434,1.513147467880684e-06,1
1.513430333414185e-06,1.057137290660559,1.513430333414185e-06,1
1.513720285066743e-06,1.053176877576012,1.513720285066743e-06,1
1.514020907891639e-06,1.04923351090688,1.514020907891639e-06,1
1.514336726843979e-06,1.045286047856323,1.514336726843979e-06,1
1.514673094570265e-06,1.041313575960449,1.514673094570265e-06,1
1.515036571688701e-06,1.037296808848856,1.515036571688701e-06,1
1.515436293150065e-06,1.033211482370276,1.515436293150065e-06,1
1.515886472101147e-06,1.029019180663816,1.515886472101147e-06,1
1.516412637140423e-06,1.024644898142693,1.516412637140423e-06,1
1.517073383909784e-06,1.019895745668368,1.517073383909784e-06,1
1.517914641211478e-06,1.01491419679199,1.517914641211478e-06,1
1.518874103942664e-06,1.01047328828455,1.518874103942664e-06,1
1.519707942522197e-06,1.007516100421029,1.519707942522197e-06,1
1.520499883794384e-06,1.005342500850876,1.520499883794384e-06,1
1.521302001410705e-06,1.003647364808333,1.521302001410705e-06,1
1.522135912109277e-06,1.002312298317337,1.522135912109277e-06,1
1.523029879872858e-06,1.001255598636699,1.523029879872858e-06,1
1.524002532515369e-06,1.000437897654374,1.524002532515369e-06,1
1.52506963305043e-06,0.9998311099364546,1.52506963305043e-06,1
1.526249970174702e-06,0.9994071853138777,1.526249970174702e-06,1
1.527568326308841e-06,0.9991367847874817,1.527568326308841e-06,1
1.529060520069175e-06,0.9989897524292396,1.529060520069175e-06,1
1.530780756861725e-06,0.9989365690620186,1.530780756861725e-06,1
1.532815548699485e-06,0.9989496285817033,1.532815548699485e-06,1
1.535210861593193e-06,0.9990020426525535,1.535210861593193e-06,1
1.537964651392778e-06,0.9990671303949065,1.537964651392778e-06,1
1.541173491415082e-06,0.9991275108985788,1.541173491415082e-06,1
1.545006765298981e-06,0.9991747948954907,1.545006765298981e-06,1
1.549715468083906e-06,0.9992067400208876,1.549715468083906e-06,1
1.555717226071483e-06,0.9992251092466968,1.555717226071483e-06,1
1.563750781403619e-06,0.9992335558589501,1.563750781403619e-06,1
1.574875354841749e-06,0.9992360143155474,1.574875354841749e-06,1
1.590394125510895e-06,0.9992359633671534,1.590394125510895e-06,1
1.610394125510895e-06,0.9992355165879269,1.610394125510895e-06,1
1.630394125510895e-06,0.9992353021155784,1.630394125510895e-06,1
1.650394125510895e-06,0.9992352211861191,1.650394125510895e-06,1
1.670394125510895e-06,0.9992351878733237,1.670394125510895e-06,1
1.690394125510895e-06,0.9992351733010467,1.690394125510895e-06,1
1.710394125510895e-06,0.9992351680658806,1.710394125510895e-06,1
1.730394125510895e-06,0.9992351671677183,1.730394125510895e-06,1
1.750394125510895e-06,0.9992351676480982,1.750394125510895e-06,1
1.770394125510895e-06,0.9992351682028836,1.770394125510895e-06,1
1.790394125510895e-06,0.9992351685125737,1.790394125510895e-06,1
1.810394125510895e-06,0.9992351686276862,1.810394125510895e-06,1
1.830394125510895e-06,0.9992351686514012,1.830394125510895e-06,1
1.850394125510895e-06,0.9992351686471872,1.850394125510895e-06,1
1.870394125510895e-06,0.9992351686400962,1.870394125510895e-06,1
1.890394125510895e-06,0.9992351686359541,1.890394125510895e-06,1
1.910394125510895e-06,0.999235168634334,1.910394125510895e-06,1
1.930394125510895e-06,0.999235168633933,1.930394125510895e-06,1
1.950394125510895e-06,0.9992351686339346,1.950394125510895e-06,1
1.970394125510895e-06,0.9992351686340052,1.970394125510895e-06,1
1.985197062755447e-06,0.9992351686340459,1.985197062755447e-06,1
2e-06,0.9992351686340676,2e-06,1
