/out X,/out Y
4.547319052012798e-10,2.033031663734178
4.552730462179999e-10,2.033031663734656
4.558413588313859e-10,2.033031663735158
4.564656149182623e-10,2.03303166373571
4.571682600582691e-10,2.03303166373633
4.579895611492968e-10,2.033031663737053
4.588382167805732e-10,2.0330316637378
4.595287731654773e-10,2.03303166373841
4.602042187717599e-10,2.033031663739005
4.609760754466379e-10,2.033031663739684
4.618711993262213e-10,2.033031663740471
4.628608982292368e-10,2.03303166374134
4.637960570332754e-10,2.033031663742158
4.647044174049951e-10,2.033031663742954
4.657645199909748e-10,2.03303166374388
4.668859475196287e-10,2.033031663744856
4.677978242568478e-10,2.033031663745645
4.686480058909385e-10,2.033031663746379
4.696049890958321e-10,2.033031663747199
4.7070995833047e-10,2.033031663748138
4.719135843091582e-10,2.033031663749154
4.731297571366857e-10,2.033031663750172
4.74303449613274e-10,2.03303166375114
4.7549391463676e-10,2.033031663752114
4.766325114453529e-10,2.033031663753036
4.776539592773182e-10,2.033031663753853
4.785999699864666e-10,2.033031663754604
4.796970792824378e-10,2.033031663755468
4.808652524788234e-10,2.033031663756379
4.820797353591541e-10,2.033031663757314
4.832430385366978e-10,2.033031663758201
4.843349320329574e-10,2.033031663759026
4.853613583170199e-10,2.033031663759795
4.861669655308283e-10,2.033031663760394
4.868295313245626e-10,2.033031663760884
4.874542034082448e-10,2.033031663761344
4.881103799804326e-10,2.033031663761824
4.888802498891654e-10,2.033031663762383
4.896827921823437e-10,2.033031663762962
4.904849308287139e-10,2.033031663763536
4.911231010618457e-10,2.033031663763988
4.917038275189586e-10,2.033031663764398
4.923144078801535e-10,2.033031663764825
4.929939347204232e-10,2.033031663765297
4.937676130535153e-10,2.033031663765828
4.945972520950428e-10,2.033031663766392
4.954352029464134e-10,2.033031663766955
4.962919350581838e-10,2.033031663767523
4.971128454261547e-10,2.033031663768061
4.978942484209293e-10,2.033031663768567
4.98652340416307e-10,2.033031663769051
4.994066080887598e-10,2.033031663769527
5.001675984616314e-10,2.033031663770001
5.009333725116475e-10,2.033031663770473
5.016989559003964e-10,2.033031663770939
5.024716050471041e-10,2.033031663771403
5.032926286042602e-10,2.033031663771891
5.041711795970926e-10,2.033031663772405
5.050683605053685e-10,2.033031663772924
5.059544672617293e-10,2.03303166377343
5.068425634432772e-10,2.033031663773932
5.077395388685147e-10,2.033031663774432
5.086999581203825e-10,2.03303166377496
5.097630839530488e-10,2.033031663775538
5.107557917299121e-10,2.033031663776069
5.117331225068114e-10,2.033031663776586
5.12786840763777e-10,2.033031663777136
5.139899981357561e-10,2.033031663777756
5.15134078615397e-10,2.033031663778337
5.162314992519902e-10,2.033031663778886
5.174099835534552e-10,2.033031663779468
5.185460671770685e-10,2.033031663780022
5.196420454164096e-10,2.033031663780549
5.207359566816011e-10,2.033031663781068
5.218415725901817e-10,2.033031663781587
5.229605616063163e-10,2.033031663782105
5.241031241029028e-10,2.033031663782627
5.253042770958815e-10,2.033031663783169
5.264553535961946e-10,2.033031663783682
5.275304828559649e-10,2.033031663784155
5.285918170292397e-10,2.033031663784616
5.296573333550106e-10,2.033031663785074
5.30686499487869e-10,2.033031663785509
5.316613532277243e-10,2.033031663785918
5.325868757184042e-10,2.033031663786301
5.334715811289365e-10,2.033031663786664
5.343268086720482e-10,2.033031663787011
5.351693943755066e-10,2.033031663787351
5.360149727284018e-10,2.033031663787689
5.368795348713057e-10,2.033031663788031
5.378153685122389e-10,2.033031663788397
5.389774433424344e-10,2.033031663788846
5.402015614388712e-10,2.033031663789313
5.412236573218463e-10,2.033031663789699
5.421987074126768e-10,2.033031663790063
5.432390701476332e-10,2.033031663790447
5.443917296889474e-10,2.033031663790869
5.45654970984561e-10,2.033031663791324
5.469636466531677e-10,2.033031663791788
5.483735047081535e-10,2.03303166379228
5.498371034228276e-10,2.033031663792781
5.512701751321121e-10,2.033031663793264
5.524980558979409e-10,2.03303166379367
5.53573079484794e-10,2.033031663794021
5.546185779525613e-10,2.033031663794356
5.557642346593775e-10,2.033031663794717
5.568910784862317e-10,2.033031663795068
5.579401648435278e-10,2.033031663795388
5.589195723813502e-10,2.033031663795681
5.598537345543939e-10,2.033031663795956
5.607886922551633e-10,2.033031663796226
5.617904701009117e-10,2.033031663796511
5.626882280915609e-10,2.033031663796762
5.63604575823204e-10,2.033031663797013
5.645767774972958e-10,2.033031663797274
5.655550640318548e-10,2.033031663797532
5.666050697083591e-10,2.033031663797803
5.677433583157598e-10,2.03303166379809
5.686853711861894e-10,2.033031663798322
